match_id,date,format,team,opponent,venue,player,runs,balls,out,overs,runs_conceded,wickets,innings,position,fantasy_points,team_extras
RR3vsCSKSerious2_20260604_222242,,T20,CSKSerious2,RR3,Chepauk,Ruturaj Gaikwad,48,30,Yes,0,0,0,2,2,54,
RR3vsCSKSerious2_20260604_222242,,T20,CSKSerious2,RR3,Chepauk,Sanju Samson,28,23,Yes,0,0,0,2,3,34,
RR3vsCSKSerious2_20260604_222242,,T20,CSKSerious2,RR3,Chepauk,Jacob Bethell,45,28,Yes,0,0,0,2,4,51,
RR3vsCSKSerious2_20260604_222242,,T20,CSKSerious2,RR3,Chepauk,Mukul Choudhary,53,29,Yes,0,0,0,2,5,64,
RR3vsCSKSerious2_20260604_222242,,T20,CSKSerious2,RR3,Chepauk,Shivam Dube,7,4,No,0,0,0,2,6,13,
RR3vsCSKSerious2_20260604_222242,,T20,CSKSerious2,RR3,Chepauk,Shahbaz Ahmed,9,5,Yes,4,36,0,2,7,15,
RR3vsCSKSerious2_20260604_222242,,T20,CSKSerious2,RR3,Chepauk,Prashant Veer,0,0,No,4,54,2,2,8,50,
RR3vsCSKSerious2_20260604_222242,,T20,CSKSerious2,RR3,Chepauk,Mitchell Santner,0,0,No,4,45,0,2,9,0,
RR3vsCSKSerious2_20260604_222242,,T20,CSKSerious2,RR3,Chepauk,Mitchell Starc,0,0,No,4,48,2,2,10,50,
RR3vsCSKSerious2_20260604_222242,,T20,CSKSerious2,RR3,Chepauk,Adam Zampa,0,0,No,4,32,0,2,11,0,
CSKSerious2vsRR3_20260604_223802,,T20,CSKSerious2,RR3,Eden,Rahul Tripathi,0,0,No,0,0,0,1,1,0,
CSKSerious2vsRR3_20260604_223802,,T20,CSKSerious2,RR3,Eden,Ruturaj Gaikwad,71,48,Yes,0,0,0,1,2,82,
CSKSerious2vsRR3_20260604_223802,,T20,CSKSerious2,RR3,Eden,Sanju Samson,28,20,No,0,0,0,1,3,39,
CSKSerious2vsRR3_20260604_223802,,T20,CSKSerious2,RR3,Eden,Jacob Bethell,26,22,Yes,0,0,0,1,4,30,
CSKSerious2vsRR3_20260604_223802,,T20,CSKSerious2,RR3,Eden,Mukul Choudhary,36,21,Yes,0,0,0,1,5,42,
CSKSerious2vsRR3_20260604_223802,,T20,CSKSerious2,RR3,Eden,Shivam Dube,24,10,No,2,36,0,1,6,30,
CSKSerious2vsRR3_20260604_223802,,T20,CSKSerious2,RR3,Eden,Shahbaz Ahmed,0,0,No,4,35,1,1,7,25,
CSKSerious2vsRR3_20260604_223802,,T20,CSKSerious2,RR3,Eden,Prashant Veer,0,0,No,4,29,2,1,8,50,
CSKSerious2vsRR3_20260604_223802,,T20,CSKSerious2,RR3,Eden,Mitchell Santner,0,0,No,2,21,0,1,9,0,
CSKSerious2vsRR3_20260604_223802,,T20,CSKSerious2,RR3,Eden,Mitchell Starc,0,0,No,4,34,0,1,10,0,
CSKSerious2vsRR3_20260604_223802,,T20,CSKSerious2,RR3,Eden,Adam Zampa,0,0,No,4,36,1,1,11,25,
CSKSerious2vsRR3_20260604_223802,,T20,RR3,CSKSerious2,Eden,Vaibhav Suryavanshi,8,9,Yes,0,0,0,2,1,10,
CSKSerious2vsRR3_20260604_223802,,T20,RR3,CSKSerious2,Eden,Sai Sudharsan,51,41,Yes,0,0,0,2,2,62,
CSKSerious2vsRR3_20260604_223802,,T20,RR3,CSKSerious2,Eden,Yashasvi Jaiswal,68,33,Yes,0,0,0,2,3,79,
CSKSerious2vsRR3_20260604_223802,,T20,RR3,CSKSerious2,Eden,Yashvardhan Dalal,23,18,No,0,0,0,2,4,34,
CSKSerious2vsRR3_20260604_223802,,T20,RR3,CSKSerious2,Eden,Nitish Rana,20,12,Yes,0,0,0,2,5,26,
CSKSerious2vsRR3_20260604_223802,,T20,RR3,CSKSerious2,Eden,Riyan Parag,0,0,No,3,23,0,2,6,0,
CSKSerious2vsRR3_20260604_223802,,T20,RR3,CSKSerious2,Eden,Akash Vasisht,14,9,No,2,24,1,2,7,45,
CSKSerious2vsRR3_20260604_223802,,T20,RR3,CSKSerious2,Eden,Lockie Ferguson,0,0,No,3,39,1,2,8,25,
CSKSerious2vsRR3_20260604_223802,,T20,RR3,CSKSerious2,Eden,Yuzvendra Chahal,0,0,No,4,46,0,2,9,0,
CSKSerious2vsRR3_20260604_223802,,T20,RR3,CSKSerious2,Eden,Dushmantha Chameera,0,0,No,4,32,0,2,10,0,
CSKSerious2vsRR3_20260604_223802,,T20,RR3,CSKSerious2,Eden,Ottneil Baartman,0,0,No,4,24,1,2,11,27,
kkrttvsRR4_20260604_233434,,T20,kkrtt,RR4,Eden,Finn Allen,59,30,Yes,0,0,0,1,1,70,
kkrttvsRR4_20260604_233434,,T20,kkrtt,RR4,Eden,Josh Inglis,15,10,Yes,0,0,0,1,2,21,
kkrttvsRR4_20260604_233434,,T20,kkrtt,RR4,Eden,Rajat Patidar,91,53,No,0,0,0,1,3,107,
kkrttvsRR4_20260604_233434,,T20,kkrtt,RR4,Eden,Rishabh Pant,18,6,Yes,0,0,0,1,4,24,
kkrttvsRR4_20260604_233434,,T20,kkrtt,RR4,Eden,Devdutt Padikkal,13,4,No,0,0,0,1,5,19,
kkrttvsRR4_20260604_233434,,T20,kkrtt,RR4,Eden,Rachin Ravindra,21,18,Yes,2,21,2,1,6,75,
kkrttvsRR4_20260604_233434,,T20,kkrtt,RR4,Eden,Anukul Roy,0,0,No,4,39,0,1,7,0,
kkrttvsRR4_20260604_233434,,T20,kkrtt,RR4,Eden,Marco Jansen,0,0,No,4,24,1,1,8,27,
kkrttvsRR4_20260604_233434,,T20,kkrtt,RR4,Eden,Arzan Nagwaswalla,0,0,No,4,50,0,1,9,0,
kkrttvsRR4_20260604_233434,,T20,kkrtt,RR4,Eden,Varun Chakravarthy,0,0,No,2,26,0,1,10,0,
kkrttvsRR4_20260604_233434,,T20,kkrtt,RR4,Eden,Prasidh Krishna,0,0,No,4,39,1,1,11,25,
kkrttvsRR4_20260604_233434,,T20,RR4,kkrtt,Eden,Vaibhav Suryavanshi,39,16,No,0,0,0,2,1,50,
kkrttvsRR4_20260604_233434,,T20,RR4,kkrtt,Eden,Yashasvi Jaiswal,95,56,Yes,0,0,0,2,2,106,
kkrttvsRR4_20260604_233434,,T20,RR4,kkrtt,Eden,Sai Sudharsan,0,2,Yes,0,0,0,2,3,0,
kkrttvsRR4_20260604_233434,,T20,RR4,kkrtt,Eden,Yashvardhan Dalal,23,18,Yes,0,0,0,2,4,29,
kkrttvsRR4_20260604_233434,,T20,RR4,kkrtt,Eden,Nitish Rana,31,27,Yes,0,0,0,2,5,35,
kkrttvsRR4_20260604_233434,,T20,RR4,kkrtt,Eden,Riyan Parag,0,1,Yes,3,33,0,2,6,0,
kkrttvsRR4_20260604_233434,,T20,RR4,kkrtt,Eden,Akash Vasisht,0,0,No,2,28,0,2,7,0,
kkrttvsRR4_20260604_233434,,T20,RR4,kkrtt,Eden,Tharindu Rathnanayake,0,0,No,4,50,1,2,8,25,
kkrttvsRR4_20260604_233434,,T20,RR4,kkrtt,Eden,Yuzvendra Chahal,6,1,No,4,36,2,2,9,62,
kkrttvsRR4_20260604_233434,,T20,RR4,kkrtt,Eden,Ottneil Baartman,0,0,No,3,31,1,2,10,25,
kkrttvsRR4_20260604_233434,,T20,RR4,kkrtt,Eden,Dushmantha Chameera,0,0,No,4,42,0,2,11,0,
kkrttvsRR3_20260604_235105,,T20,kkrtt,RR3,Eden,Finn Allen,12,10,Yes,0,0,0,1,1,18,
kkrttvsRR3_20260604_235105,,T20,kkrtt,RR3,Eden,Josh Inglis,42,26,Yes,0,0,0,1,2,48,
kkrttvsRR3_20260604_235105,,T20,kkrtt,RR3,Eden,Rajat Patidar,23,8,Yes,0,0,0,1,3,29,
kkrttvsRR3_20260604_235105,,T20,kkrtt,RR3,Eden,Rishabh Pant,43,23,Yes,0,0,0,1,4,49,
kkrttvsRR3_20260604_235105,,T20,kkrtt,RR3,Eden,Devdutt Padikkal,74,32,No,0,0,0,1,5,90,
kkrttvsRR3_20260604_235105,,T20,kkrtt,RR3,Eden,Rachin Ravindra,31,22,Yes,1,3,1,1,6,68,
kkrttvsRR3_20260604_235105,,T20,kkrtt,RR3,Eden,Anukul Roy,1,1,No,3,22,0,1,7,5,
kkrttvsRR3_20260604_235105,,T20,kkrtt,RR3,Eden,Marco Jansen,0,0,No,4,33,0,1,8,0,
kkrttvsRR3_20260604_235105,,T20,kkrtt,RR3,Eden,Arzan Nagwaswalla,0,0,No,4,41,2,1,9,50,
kkrttvsRR3_20260604_235105,,T20,kkrtt,RR3,Eden,Varun Chakravarthy,0,0,No,4,41,1,1,10,25,
kkrttvsRR3_20260604_235105,,T20,kkrtt,RR3,Eden,Prasidh Krishna,0,0,No,4,44,1,1,11,25,
kkrttvsRR3_20260604_235105,,T20,RR3,kkrtt,Eden,Vaibhav Suryavanshi,51,28,Yes,0,0,0,2,1,62,
kkrttvsRR3_20260604_235105,,T20,RR3,kkrtt,Eden,Sai Sudharsan,72,54,Yes,0,0,0,2,2,83,
kkrttvsRR3_20260604_235105,,T20,RR3,kkrtt,Eden,Yashasvi Jaiswal,35,25,Yes,0,0,0,2,3,41,
kkrttvsRR3_20260604_235105,,T20,RR3,kkrtt,Eden,Yashvardhan Dalal,17,8,Yes,0,0,0,2,4,23,
kkrttvsRR3_20260604_235105,,T20,RR3,kkrtt,Eden,Nitish Rana,1,1,No,0,0,0,2,5,5,
kkrttvsRR3_20260604_235105,,T20,RR3,kkrtt,Eden,Riyan Parag,2,5,Yes,4,41,2,2,6,52,
kkrttvsRR3_20260604_235105,,T20,RR3,kkrtt,Eden,Akash Vasisht,1,1,No,2,20,1,2,7,30,
kkrttvsRR3_20260604_235105,,T20,RR3,kkrtt,Eden,Lockie Ferguson,0,0,No,3,38,0,2,8,0,
kkrttvsRR3_20260604_235105,,T20,RR3,kkrtt,Eden,Yuzvendra Chahal,0,0,No,4,35,2,2,9,50,
kkrttvsRR3_20260604_235105,,T20,RR3,kkrtt,Eden,Dushmantha Chameera,0,0,No,3,41,0,2,10,0,
kkrttvsRR3_20260604_235105,,T20,RR3,kkrtt,Eden,Ottneil Baartman,0,0,No,4,57,0,2,11,0,
RR3vsCSKSerious2_20260605_000134,,T20,RR3,CSKSerious2,Chepauk,Vaibhav Suryavanshi,17,10,Yes,0,0,0,1,1,23,
RR3vsCSKSerious2_20260605_000134,,T20,RR3,CSKSerious2,Chepauk,Sai Sudharsan,65,45,Yes,0,0,0,1,2,76,
RR3vsCSKSerious2_20260605_000134,,T20,RR3,CSKSerious2,Chepauk,Yashasvi Jaiswal,28,31,Yes,0,0,0,1,3,30,
RR3vsCSKSerious2_20260605_000134,,T20,RR3,CSKSerious2,Chepauk,Yashvardhan Dalal,53,25,No,0,0,0,1,4,69,
RR3vsCSKSerious2_20260605_000134,,T20,RR3,CSKSerious2,Chepauk,Nitish Rana,37,13,No,0,0,0,1,5,43,
RR3vsCSKSerious2_20260605_000134,,T20,RR3,CSKSerious2,Chepauk,Riyan Parag,0,0,No,2,23,0,1,6,0,
RR3vsCSKSerious2_20260605_000134,,T20,RR3,CSKSerious2,Chepauk,Akash Vasisht,0,0,No,3,38,1,1,7,25,
RR3vsCSKSerious2_20260605_000134,,T20,RR3,CSKSerious2,Chepauk,Lockie Ferguson,0,0,No,4,40,1,1,8,25,
RR3vsCSKSerious2_20260605_000134,,T20,RR3,CSKSerious2,Chepauk,Yuzvendra Chahal,0,0,No,4,31,2,1,9,50,
RR3vsCSKSerious2_20260605_000134,,T20,RR3,CSKSerious2,Chepauk,Dushmantha Chameera,0,0,No,4,34,2,1,10,50,
RR3vsCSKSerious2_20260605_000134,,T20,RR3,CSKSerious2,Chepauk,Ottneil Baartman,0,0,No,3,38,0,1,11,0,
RR3vsCSKSerious2_20260605_000134,,T20,CSKSerious2,RR3,Chepauk,Rahul Tripathi,121,61,No,0,0,0,2,1,147,
RR3vsCSKSerious2_20260605_000134,,T20,CSKSerious2,RR3,Chepauk,Ruturaj Gaikwad,29,26,Yes,0,0,0,2,2,33,
RR3vsCSKSerious2_20260605_000134,,T20,CSKSerious2,RR3,Chepauk,Sanju Samson,22,13,Yes,0,0,0,2,3,28,
RR3vsCSKSerious2_20260605_000134,,T20,CSKSerious2,RR3,Chepauk,Jacob Bethell,3,5,Yes,0,0,0,2,4,3,
RR3vsCSKSerious2_20260605_000134,,T20,CSKSerious2,RR3,Chepauk,Mukul Choudhary,11,7,Yes,0,0,0,2,5,17,
RR3vsCSKSerious2_20260605_000134,,T20,CSKSerious2,RR3,Chepauk,Shivam Dube,8,5,Yes,0,0,0,2,6,14,
RR3vsCSKSerious2_20260605_000134,,T20,CSKSerious2,RR3,Chepauk,Shahbaz Ahmed,6,3,Yes,4,51,1,2,7,37,
RR3vsCSKSerious2_20260605_000134,,T20,CSKSerious2,RR3,Chepauk,Prashant Veer,0,0,No,4,48,0,2,8,0,
RR3vsCSKSerious2_20260605_000134,,T20,CSKSerious2,RR3,Chepauk,Mitchell Santner,1,1,No,4,21,0,2,9,9,
RR3vsCSKSerious2_20260605_000134,,T20,CSKSerious2,RR3,Chepauk,Mitchell Starc,0,0,No,4,30,1,2,10,25,
RR3vsCSKSerious2_20260605_000134,,T20,CSKSerious2,RR3,Chepauk,Adam Zampa,0,0,No,4,56,1,2,11,25,
RR3vskkrtt_20260605_000641,,T20,RR3,kkrtt,Eden,Vaibhav Suryavanshi,52,40,Yes,0,0,0,1,1,63,
RR3vskkrtt_20260605_000641,,T20,RR3,kkrtt,Eden,Sai Sudharsan,17,12,Yes,0,0,0,1,2,23,
RR3vskkrtt_20260605_000641,,T20,RR3,kkrtt,Eden,Yashasvi Jaiswal,1,2,Yes,0,0,0,1,3,1,
RR3vskkrtt_20260605_000641,,T20,RR3,kkrtt,Eden,Yashvardhan Dalal,72,42,Yes,0,0,0,1,4,83,
RR3vskkrtt_20260605_000641,,T20,RR3,kkrtt,Eden,Nitish Rana,30,16,Yes,1,14,0,1,5,36,
RR3vskkrtt_20260605_000641,,T20,RR3,kkrtt,Eden,Riyan Parag,1,3,Yes,2,16,0,1,6,1,
RR3vskkrtt_20260605_000641,,T20,RR3,kkrtt,Eden,Akash Vasisht,17,6,Yes,2,25,0,1,7,23,
RR3vskkrtt_20260605_000641,,T20,RR3,kkrtt,Eden,Lockie Ferguson,6,1,No,3,18,4,1,8,139,
RR3vskkrtt_20260605_000641,,T20,RR3,kkrtt,Eden,Yuzvendra Chahal,0,0,No,4,34,3,1,9,75,
RR3vskkrtt_20260605_000641,,T20,RR3,kkrtt,Eden,Dushmantha Chameera,0,0,No,4,32,2,1,10,50,
RR3vskkrtt_20260605_000641,,T20,RR3,kkrtt,Eden,Ottneil Baartman,0,1,Yes,3,33,1,1,11,25,
RR3vskkrtt_20260605_000641,,T20,kkrtt,RR3,Eden,Finn Allen,45,35,Yes,0,0,0,2,1,51,
RR3vskkrtt_20260605_000641,,T20,kkrtt,RR3,Eden,Josh Inglis,60,33,Yes,0,0,0,2,2,71,
RR3vskkrtt_20260605_000641,,T20,kkrtt,RR3,Eden,Rajat Patidar,12,4,Yes,0,0,0,2,3,18,
RR3vskkrtt_20260605_000641,,T20,kkrtt,RR3,Eden,Rishabh Pant,12,9,Yes,0,0,0,2,4,18,
RR3vskkrtt_20260605_000641,,T20,kkrtt,RR3,Eden,Devdutt Padikkal,12,9,Yes,0,0,0,2,5,18,
RR3vskkrtt_20260605_000641,,T20,kkrtt,RR3,Eden,Rachin Ravindra,17,13,Yes,2,26,3,2,6,98,
RR3vskkrtt_20260605_000641,,T20,kkrtt,RR3,Eden,Anukul Roy,12,7,Yes,3,33,0,2,7,18,
RR3vskkrtt_20260605_000641,,T20,kkrtt,RR3,Eden,Marco Jansen,0,1,Yes,3,35,1,2,8,25,
RR3vskkrtt_20260605_000641,,T20,kkrtt,RR3,Eden,Arzan Nagwaswalla,0,1,Yes,4,32,2,2,9,50,
RR3vskkrtt_20260605_000641,,T20,kkrtt,RR3,Eden,Varun Chakravarthy,0,1,No,4,34,0,2,10,0,
RR3vskkrtt_20260605_000641,,T20,kkrtt,RR3,Eden,Prasidh Krishna,0,2,Yes,4,41,1,2,11,25,
kkrttvsCSKSerious2_20260605_003048,,T20,kkrtt,CSKSerious2,Eden,Finn Allen,33,18,Yes,0,0,0,1,1,39,
kkrttvsCSKSerious2_20260605_003048,,T20,kkrtt,CSKSerious2,Eden,Josh Inglis,56,37,Yes,0,0,0,1,2,67,
kkrttvsCSKSerious2_20260605_003048,,T20,kkrtt,CSKSerious2,Eden,Rajat Patidar,7,4,Yes,0,0,0,1,3,13,
kkrttvsCSKSerious2_20260605_003048,,T20,kkrtt,CSKSerious2,Eden,Rishabh Pant,6,4,Yes,0,0,0,1,4,12,
kkrttvsCSKSerious2_20260605_003048,,T20,kkrtt,CSKSerious2,Eden,Devdutt Padikkal,15,9,No,0,0,0,1,5,21,
kkrttvsCSKSerious2_20260605_003048,,T20,kkrtt,CSKSerious2,Eden,Rachin Ravindra,27,24,Yes,0,0,0,1,6,31,
kkrttvsCSKSerious2_20260605_003048,,T20,kkrtt,CSKSerious2,Eden,Anukul Roy,8,6,Yes,4,36,2,1,7,64,
kkrttvsCSKSerious2_20260605_003048,,T20,kkrtt,CSKSerious2,Eden,Marco Jansen,1,2,Yes,4,32,0,1,8,1,
kkrttvsCSKSerious2_20260605_003048,,T20,kkrtt,CSKSerious2,Eden,Arzan Nagwaswalla,0,1,Yes,4,21,1,1,9,29,
kkrttvsCSKSerious2_20260605_003048,,T20,kkrtt,CSKSerious2,Eden,Varun Chakravarthy,0,1,Yes,4,37,3,1,10,75,
kkrttvsCSKSerious2_20260605_003048,,T20,kkrtt,CSKSerious2,Eden,Prasidh Krishna,3,3,Yes,4,34,1,1,11,32,
kkrttvsCSKSerious2_20260605_003048,,T20,CSKSerious2,kkrtt,Eden,Rahul Tripathi,14,17,Yes,0,0,0,2,1,16,
kkrttvsCSKSerious2_20260605_003048,,T20,CSKSerious2,kkrtt,Eden,Ruturaj Gaikwad,3,4,Yes,0,0,0,2,2,3,
kkrttvsCSKSerious2_20260605_003048,,T20,CSKSerious2,kkrtt,Eden,Sanju Samson,32,22,Yes,0,0,0,2,3,38,
kkrttvsCSKSerious2_20260605_003048,,T20,CSKSerious2,kkrtt,Eden,Jacob Bethell,56,37,Yes,0,0,0,2,4,67,
kkrttvsCSKSerious2_20260605_003048,,T20,CSKSerious2,kkrtt,Eden,Mukul Choudhary,0,1,Yes,0,0,0,2,5,0,
kkrttvsCSKSerious2_20260605_003048,,T20,CSKSerious2,kkrtt,Eden,Shivam Dube,43,26,No,1,7,0,2,6,54,
kkrttvsCSKSerious2_20260605_003048,,T20,CSKSerious2,kkrtt,Eden,Shahbaz Ahmed,1,4,Yes,4,39,3,2,7,76,
kkrttvsCSKSerious2_20260605_003048,,T20,CSKSerious2,kkrtt,Eden,Prashant Veer,7,4,Yes,4,22,2,2,8,67,
kkrttvsCSKSerious2_20260605_003048,,T20,CSKSerious2,kkrtt,Eden,Mitchell Santner,1,1,No,3,38,0,2,9,5,
kkrttvsCSKSerious2_20260605_003048,,T20,CSKSerious2,kkrtt,Eden,Mitchell Starc,0,1,Yes,3,18,3,2,10,77,
kkrttvsCSKSerious2_20260605_003048,,T20,CSKSerious2,kkrtt,Eden,Adam Zampa,0,0,No,4,34,2,2,11,50,
CSKN1vsGT_20260605_122800,,T20,CSKN1,GT,Eden,Ayush Mhatre,41,31,Yes,0,0,0,1,1,47,
CSKN1vsGT_20260605_122800,,T20,CSKN1,GT,Eden,Rahul Tripathi,20,15,Yes,0,0,0,1,2,26,
CSKN1vsGT_20260605_122800,,T20,CSKN1,GT,Eden,Ruturaj Gaikwad,44,29,Yes,0,0,0,1,3,50,
CSKN1vsGT_20260605_122800,,T20,CSKN1,GT,Eden,Sanju Samson,36,22,No,0,0,0,1,4,47,
CSKN1vsGT_20260605_122800,,T20,CSKN1,GT,Eden,Mukul Choudhary,34,16,Yes,0,0,0,1,5,40,
CSKN1vsGT_20260605_122800,,T20,CSKN1,GT,Eden,Shivam Dube,7,4,Yes,2,22,0,1,6,13,
CSKN1vsGT_20260605_122800,,T20,CSKN1,GT,Eden,Shahbaz Ahmed,14,5,Yes,3,29,1,1,7,45,
CSKN1vsGT_20260605_122800,,T20,CSKN1,GT,Eden,Mitchell Santner,0,0,No,3,40,0,1,8,0,
CSKN1vsGT_20260605_122800,,T20,CSKN1,GT,Eden,Mitchell Starc,0,0,No,4,37,5,1,9,200,
CSKN1vsGT_20260605_122800,,T20,CSKN1,GT,Eden,Adam Zampa,0,0,No,4,28,1,1,10,25,
CSKN1vsGT_20260605_122800,,T20,CSKN1,GT,Eden,Matheesha Pathirana,0,0,No,4,41,2,1,11,50,
CSKN1vsGT_20260605_122800,,T20,GT,CSKN1,Eden,Rohit Sharma,4,3,Yes,0,0,0,2,1,10,
CSKN1vsGT_20260605_122800,,T20,GT,CSKN1,Eden,Manish Pandey,12,10,Yes,0,0,0,2,2,18,
CSKN1vsGT_20260605_122800,,T20,GT,CSKN1,Eden,Jos Buttler,6,2,Yes,0,0,0,2,3,12,
CSKN1vsGT_20260605_122800,,T20,GT,CSKN1,Eden,Naman Dhir,21,16,Yes,0,0,0,2,4,27,
CSKN1vsGT_20260605_122800,,T20,GT,CSKN1,Eden,Ramandeep Singh,4,6,Yes,1,16,0,2,5,4,
CSKN1vsGT_20260605_122800,,T20,GT,CSKN1,Eden,Ravindra Jadeja,82,50,No,1,6,0,2,6,100,
CSKN1vsGT_20260605_122800,,T20,GT,CSKN1,Eden,Dunith Wellalage,64,27,Yes,3,26,0,2,7,75,
CSKN1vsGT_20260605_122800,,T20,GT,CSKN1,Eden,Scott Curie,0,1,Yes,4,42,2,2,8,50,
CSKN1vsGT_20260605_122800,,T20,GT,CSKN1,Eden,CV Stephen,0,1,Yes,4,34,0,2,9,0,
CSKN1vsGT_20260605_122800,,T20,GT,CSKN1,Eden,Bhuvneshwar Kumar,0,1,Yes,4,47,2,2,10,50,
CSKN1vsGT_20260605_122800,,T20,GT,CSKN1,Eden,Ravi Teja,0,1,Yes,3,31,2,2,11,50,
CSKN2vsDC_team2_20260605_130121,,T20,CSKN2,DC_team2,Jaipur,Ayush Mhatre,50,34,Yes,0,0,0,1,1,61,
CSKN2vsDC_team2_20260605_130121,,T20,CSKN2,DC_team2,Jaipur,Rahul Tripathi,30,18,Yes,0,0,0,1,2,36,
CSKN2vsDC_team2_20260605_130121,,T20,CSKN2,DC_team2,Jaipur,Ruturaj Gaikwad,28,22,Yes,0,0,0,1,3,34,
CSKN2vsDC_team2_20260605_130121,,T20,CSKN2,DC_team2,Jaipur,Sanju Samson,33,14,Yes,0,0,0,1,4,39,
CSKN2vsDC_team2_20260605_130121,,T20,CSKN2,DC_team2,Jaipur,Mukul Choudhary,35,25,No,0,0,0,1,5,46,
CSKN2vsDC_team2_20260605_130121,,T20,CSKN2,DC_team2,Jaipur,Shivam Dube,20,9,No,2,19,0,1,6,26,
CSKN2vsDC_team2_20260605_130121,,T20,CSKN2,DC_team2,Jaipur,Shahbaz Ahmed,0,0,No,4,32,2,1,7,50,
CSKN2vsDC_team2_20260605_130121,,T20,CSKN2,DC_team2,Jaipur,Jamie Overton,0,0,No,4,51,1,1,8,25,
CSKN2vsDC_team2_20260605_130121,,T20,CSKN2,DC_team2,Jaipur,Mitchell Starc,0,0,No,3,36,0,1,9,0,
CSKN2vsDC_team2_20260605_130121,,T20,CSKN2,DC_team2,Jaipur,Adam Zampa,0,0,No,4,30,5,1,10,200,
CSKN2vsDC_team2_20260605_130121,,T20,CSKN2,DC_team2,Jaipur,Matheesha Pathirana,0,0,No,3,13,2,1,11,56,
CSKN2vsDC_team2_20260605_130121,,T20,DC_team2,CSKN2,Jaipur,Sikandar Raza,10,8,Yes,0,0,0,2,1,16,
CSKN2vsDC_team2_20260605_130121,,T20,DC_team2,CSKN2,Jaipur,Virat Singh,1,2,Yes,0,0,0,2,2,1,
CSKN2vsDC_team2_20260605_130121,,T20,DC_team2,CSKN2,Jaipur,Kumar Kushagra,12,8,Yes,0,0,0,2,3,18,
CSKN2vsDC_team2_20260605_130121,,T20,DC_team2,CSKN2,Jaipur,Washington Sundar,3,4,Yes,1,8,0,2,4,3,
CSKN2vsDC_team2_20260605_130121,,T20,DC_team2,CSKN2,Jaipur,Shubham Dubey,0,1,Yes,0,0,0,2,5,0,
CSKN2vsDC_team2_20260605_130121,,T20,DC_team2,CSKN2,Jaipur,KL Rahul,19,12,Yes,0,0,0,2,6,25,
CSKN2vsDC_team2_20260605_130121,,T20,DC_team2,CSKN2,Jaipur,Arjun Tendulkar,35,24,Yes,4,44,2,2,7,91,
CSKN2vsDC_team2_20260605_130121,,T20,DC_team2,CSKN2,Jaipur,Corbin Bosch,46,35,Yes,4,32,0,2,8,52,
CSKN2vsDC_team2_20260605_130121,,T20,DC_team2,CSKN2,Jaipur,T Natarajan,44,19,Yes,3,27,0,2,9,50,
CSKN2vsDC_team2_20260605_130121,,T20,DC_team2,CSKN2,Jaipur,Eshan Malinga,6,1,No,4,52,2,2,10,62,
CSKN2vsDC_team2_20260605_130121,,T20,DC_team2,CSKN2,Jaipur,Nathan Ellis,3,4,Yes,4,39,0,2,11,3,
MI2vsDC_team1_20260605_132557,,T20,MI2,DC_team1,Wankhede,Jordan Cox,18,16,Yes,0,0,0,1,1,22,
MI2vsDC_team1_20260605_132557,,T20,MI2,DC_team1,Wankhede,Smaran Ravichandra,4,5,Yes,0,0,0,1,2,6,
MI2vsDC_team1_20260605_132557,,T20,MI2,DC_team1,Wankhede,Dhruv Jurel,36,22,Yes,0,0,0,1,3,42,
MI2vsDC_team1_20260605_132557,,T20,MI2,DC_team1,Wankhede,Sarfaraz Khan,33,21,Yes,0,0,0,1,4,39,
MI2vsDC_team1_20260605_132557,,T20,MI2,DC_team1,Wankhede,Ankit Kumar,104,51,No,0,0,0,1,5,130,
MI2vsDC_team1_20260605_132557,,T20,MI2,DC_team1,Wankhede,Kranthi Kumar,14,7,No,4,35,4,1,6,145,
MI2vsDC_team1_20260605_132557,,T20,MI2,DC_team1,Wankhede,Nitish Kumar Reddy,0,0,No,1,18,0,1,7,0,
MI2vsDC_team1_20260605_132557,,T20,MI2,DC_team1,Wankhede,Shardul Thakur,0,0,No,3,26,2,1,8,50,
MI2vsDC_team1_20260605_132557,,T20,MI2,DC_team1,Wankhede,Anrich Nortje,0,0,No,4,33,2,1,9,50,
MI2vsDC_team1_20260605_132557,,T20,MI2,DC_team1,Wankhede,Vignesh Puthur,0,0,No,3,27,1,1,10,25,
MI2vsDC_team1_20260605_132557,,T20,MI2,DC_team1,Wankhede,Jasprit Bumrah,0,0,No,2,7,1,1,11,31,
MI2vsDC_team1_20260605_132557,,T20,DC_team1,MI2,Wankhede,Ryan Rickelton,1,3,Yes,0,0,0,2,1,1,
MI2vsDC_team1_20260605_132557,,T20,DC_team1,MI2,Wankhede,Washington Sundar,25,13,Yes,3,34,1,2,2,56,
MI2vsDC_team1_20260605_132557,,T20,DC_team1,MI2,Wankhede,Rohan Kunnummal,7,3,Yes,0,0,0,2,3,13,
MI2vsDC_team1_20260605_132557,,T20,DC_team1,MI2,Wankhede,Dewald Brevis,36,28,Yes,0,0,0,2,4,42,
MI2vsDC_team1_20260605_132557,,T20,DC_team1,MI2,Wankhede,KL Rahul,28,30,Yes,0,0,0,2,5,30,
MI2vsDC_team1_20260605_132557,,T20,DC_team1,MI2,Wankhede,Hardik Pandya,30,12,No,3,43,0,2,6,36,
MI2vsDC_team1_20260605_132557,,T20,DC_team1,MI2,Wankhede,Virat Singh,5,3,Yes,0,0,0,2,7,11,
